task,agent,run,test_state,0,1,2,3,4,5
0,Pref-only,0,0,-1.0,1.0,1.0,1.0,1.0,1.0
0,Pref-only,1,0,-1.0,1.0,1.0,1.0,1.0,1.0
0,Pref-only,2,0,-1.0,1.0,1.0,1.0,1.0,1.0
0,Pref-only,3,0,-1.0,1.0,1.0,1.0,1.0,1.0
0,Pref-only,4,0,-1.0,1.0,1.0,1.0,1.0,1.0
0,Pref-only,5,0,-1.0,1.0,1.0,1.0,1.0,1.0
0,Pref-only,6,0,-1.0,1.0,1.0,1.0,1.0,1.0
0,Pref-only,7,0,-1.0,1.0,1.0,1.0,1.0,1.0
0,Pref-only,8,0,-1.0,1.0,1.0,1.0,1.0,1.0
0,Pref-only,9,0,-1.0,1.0,1.0,1.0,1.0,1.0
