task,agent,run,test_state,0,1,2,3,4,5
0,Binary-only,0,0,-1.0,3.0,3.0,3.0,3.0,3.0
0,Binary-only,1,0,-1.0,3.0,3.0,3.0,3.0,3.0
0,Binary-only,2,0,-1.0,3.0,3.0,3.0,3.0,3.0
0,Binary-only,3,0,-1.0,3.0,3.0,3.0,3.0,3.0
0,Binary-only,4,0,-1.0,3.0,3.0,3.0,3.0,3.0
0,Binary-only,5,0,-1.0,3.0,3.0,3.0,3.0,3.0
0,Binary-only,6,0,-1.0,3.0,3.0,3.0,3.0,3.0
0,Binary-only,7,0,-1.0,3.0,3.0,3.0,3.0,3.0
0,Binary-only,8,0,-1.0,3.0,3.0,3.0,3.0,3.0
0,Binary-only,9,0,-1.0,3.0,3.0,3.0,3.0,3.0
