task,agent,run,test_state,0,1
0,Demo-only,0,0,0.5327124707828054,0.5359597843258119
0,Demo-only,1,0,0.4817405511136838,0.2852567650672304
0,Demo-only,2,0,0.5110960904819419,0.31355136919455506
0,Demo-only,3,0,0.5156194262600714,0.6907549065546881
0,Demo-only,4,0,0.4937788956877286,0.7160183267021112
