task,agent,run,test_state,0,1
0,Demo-only,0,0,0.2988717514861203,0.22888968042057
0,Demo-only,1,0,0.6214353866048618,0.45284707567101495
0,Demo-only,2,0,0.4116891245927333,0.4723577190243501
0,Demo-only,3,0,0.4072520876078817,0.21489472215554484
0,Demo-only,4,0,0.5716456810795274,0.22593376272317994
