task,agent,run,test_state,0,1
0,Demo-only,0,0,0.5327124707828054,0.8762066308581151
0,Demo-only,1,0,0.4817405511136838,0.573797045997479
0,Demo-only,2,0,0.5110960904819419,0.5433658390811995
0,Demo-only,3,0,0.5156194262600714,0.8903185730325325
0,Demo-only,4,0,0.4937788956877286,0.8792487649369506
