task,agent,run,test_state,0,1
0,Demo-only,0,0,0.2988717514861203,0.46707432339510657
0,Demo-only,1,0,0.6214353866048618,0.7175652562340329
0,Demo-only,2,0,0.4116891245927333,0.6622415013983839
0,Demo-only,3,0,0.4072520876078817,0.30631730456990963
0,Demo-only,4,0,0.5716456810795274,0.2980927053971945
